Storefront,Visible Sign of Business,Business WiFi,Business tables,Business Plugs,Business Internal CCTV,External CCTV,Number of female employees,Accepts credit card,Incline,Width,Ramp conditions,Ramp // Crosswalk,Ramp obstacles,Crosswalk width,Vertical signs,Crossing length,Access to people with disabilities,Broken public property,Incivility,Obstacles,Physical aspects in poor condition,Poor infrastructure,Positive elements,Broken drain-cover,Drug addicts,Federal Judiciary,Panic button,Vandalism,graffiti,homelessness,inclined ramp,indication of security,mobile vendors,police presence,risky building,risky pavement,risky road,tourist map,trash,vehicle abandoned,excellent street lighting,good street lighting,regular street lighting,Coffee Shop,Food joint,Ice Cream Shop,Lighting Stores,Restaurant,Open-Weekdays,Open-Weekends,fully painted crosswalk,not painted crosswalk,partially painted crosswalk,Public WiFi,number of bikes,Mean Inhabitants,Employment,Crime Degree,school_count,Flooding,hospitals_count,Deaths,Injuries,Collision,Run over,Metro,Metrobus,Trolleybus,RTP,Concessioned,e-bike,Total coverage of transport
0.5610278372591007,0.5610278372591007,0.5674518201284797,0.5653104925053534,0.5610278372591007,0.5738758029978587,0.5610278372591007,0.993576017130621,0.955032119914347,0.5203426124197003,0.5203426124197003,0.5310492505353319,0.5331905781584583,0.46895074946466814,0.5802997858672377,0.955032119914347,0.7259100642398287,0.7751605995717346,0.006423982869379015,0.08779443254817988,0.16916488222698073,0.20556745182012848,0.18629550321199143,0.6531049250535332,0.8736616702355461,0.014989293361884369,0.9978586723768738,0.8308351177730193,0.9914346895074947,0.8843683083511777,0.062098501070663815,0.9978586723768738,0.9957173447537474,0.9164882226980728,0.017130620985010708,0.10706638115631692,0.07066381156316917,0.06638115631691649,0.9250535331905783,0.019271948608137045,0.0021413276231263384,0.9507494646680943,0.9828693790149894,0.9978586723768738,0.8565310492505354,0.822269807280514,0.9957173447537474,0.974304068522484,0.974304068522484,0.563169164882227,0.6980728051391863,0.5695931477516061,0.05995717344753748,0.9635974304068523,0.993576017130621,0.08993576017130622,0.0,0.5867237687366168,0.38972162740899363,0.8201284796573877,1.0,0.9122055674518202,0.008565310492505354,0.004282655246252677,0.0021413276231263384,0.3447537473233405,0.004282655246252677,0.07280513918629551,0.5653104925053534,0.7623126338329765,0.004282655246252677,0.27837259100642403,0.8993576017130621
0.5610278372591007,0.5610278372591007,0.5674518201284797,0.5653104925053534,0.5610278372591007,0.5738758029978587,0.5610278372591007,0.9700214132762314,0.955032119914347,0.5203426124197003,0.5203426124197003,0.5310492505353319,0.5331905781584583,0.46895074946466814,0.5802997858672377,0.955032119914347,0.7259100642398287,0.7751605995717346,0.006423982869379015,0.08779443254817988,0.16916488222698073,0.20556745182012848,0.18629550321199143,0.6531049250535332,0.8736616702355461,0.014989293361884369,0.9978586723768738,0.8308351177730193,0.9914346895074947,0.8843683083511777,0.062098501070663815,0.9978586723768738,0.9957173447537474,0.9164882226980728,0.017130620985010708,0.10706638115631692,0.07066381156316917,0.06638115631691649,0.9250535331905783,0.019271948608137045,0.0021413276231263384,0.9507494646680943,0.9828693790149894,0.9978586723768738,0.8565310492505354,0.822269807280514,0.9957173447537474,0.8972162740899359,0.974304068522484,0.563169164882227,0.6980728051391863,0.670235546038544,0.049250535331905786,0.9850107066381157,0.993576017130621,0.0835117773019272,0.0,0.8629550321199144,0.38972162740899363,0.9957173447537474,1.0,0.9892933618843683,0.008565310492505354,0.004282655246252677,0.0021413276231263384,0.006423982869379015,0.004282655246252677,0.010706638115631693,0.5653104925053534,0.7623126338329765,0.004282655246252677,0.31049250535331907,0.6017130620985012
0.5610278372591007,0.5610278372591007,0.5674518201284797,0.5653104925053534,0.5610278372591007,0.5738758029978587,0.5610278372591007,0.993576017130621,0.9507494646680943,0.9892933618843683,0.5203426124197003,0.5310492505353319,0.5331905781584583,0.46895074946466814,0.5802997858672377,0.955032119914347,0.7259100642398287,0.7751605995717346,0.006423982869379015,0.08779443254817988,0.16916488222698073,0.20556745182012848,0.18629550321199143,0.6531049250535332,0.8736616702355461,0.014989293361884369,0.9978586723768738,0.8308351177730193,0.9914346895074947,0.8843683083511777,0.062098501070663815,0.9978586723768738,0.9957173447537474,0.9164882226980728,0.017130620985010708,0.10706638115631692,0.07066381156316917,0.06638115631691649,0.9250535331905783,0.019271948608137045,0.0021413276231263384,0.9507494646680943,0.9828693790149894,0.9978586723768738,0.8565310492505354,0.822269807280514,0.9957173447537474,0.8972162740899359,0.974304068522484,0.563169164882227,0.6980728051391863,0.670235546038544,0.07280513918629551,0.9635974304068523,0.993576017130621,0.0835117773019272,0.0,0.5867237687366168,0.38972162740899363,0.9250535331905783,1.0,0.8329764453961457,0.017130620985010708,0.004282655246252677,0.0021413276231263384,0.3447537473233405,0.004282655246252677,0.07280513918629551,0.5653104925053534,0.7623126338329765,0.004282655246252677,0.09207708779443255,0.004282655246252677
0.5610278372591007,0.5610278372591007,0.5674518201284797,0.5653104925053534,0.5610278372591007,0.5738758029978587,0.5610278372591007,0.5995717344753748,1.0,0.9892933618843683,0.5203426124197003,0.5310492505353319,0.5331905781584583,0.46895074946466814,0.6445396145610279,0.955032119914347,0.7259100642398287,0.7751605995717346,0.006423982869379015,0.08779443254817988,0.16916488222698073,0.20556745182012848,0.18629550321199143,0.6531049250535332,0.8736616702355461,0.014989293361884369,0.9978586723768738,0.8308351177730193,0.9914346895074947,0.8843683083511777,0.062098501070663815,0.9978586723768738,0.9957173447537474,0.9164882226980728,0.017130620985010708,0.10706638115631692,0.07066381156316917,0.06638115631691649,0.9250535331905783,0.019271948608137045,0.0021413276231263384,0.9507494646680943,0.9828693790149894,0.9978586723768738,0.8565310492505354,0.9143468950749465,0.9957173447537474,0.8972162740899359,0.974304068522484,0.563169164882227,0.6980728051391863,0.5695931477516061,0.07280513918629551,1.0,0.993576017130621,0.0835117773019272,0.0,0.9721627408993577,0.38972162740899363,0.9978586723768738,1.0,0.9336188436830836,0.017130620985010708,0.004282655246252677,0.0021413276231263384,0.062098501070663815,0.004282655246252677,0.07280513918629551,0.5653104925053534,0.7623126338329765,0.004282655246252677,0.27837259100642403,0.004282655246252677
0.5610278372591007,0.5610278372591007,0.6081370449678801,0.5653104925053534,0.5610278372591007,0.5738758029978587,0.5610278372591007,0.993576017130621,0.955032119914347,0.9892933618843683,0.5203426124197003,0.5310492505353319,0.5331905781584583,0.46895074946466814,0.5802997858672377,0.955032119914347,0.7259100642398287,0.7751605995717346,0.006423982869379015,0.08779443254817988,0.16916488222698073,0.20556745182012848,0.18629550321199143,0.6531049250535332,0.8736616702355461,0.014989293361884369,0.9978586723768738,0.8308351177730193,0.9914346895074947,0.8843683083511777,0.062098501070663815,0.9978586723768738,0.9957173447537474,0.9164882226980728,0.017130620985010708,0.10706638115631692,0.07066381156316917,0.06638115631691649,0.9250535331905783,0.019271948608137045,0.0021413276231263384,0.9507494646680943,0.9828693790149894,0.9978586723768738,0.8565310492505354,0.822269807280514,0.9957173447537474,0.974304068522484,0.974304068522484,0.563169164882227,0.6980728051391863,0.5695931477516061,0.11349036402569594,0.9635974304068523,0.09421841541755889,0.0835117773019272,0.9721627408993577,0.5867237687366168,0.38972162740899363,0.974304068522484,1.0,0.9122055674518202,0.017130620985010708,0.019271948608137045,0.0021413276231263384,0.13062098501070663,0.004282655246252677,0.07280513918629551,0.5653104925053534,0.7623126338329765,0.004282655246252677,0.31049250535331907,0.004282655246252677
0.5610278372591007,0.5610278372591007,0.5674518201284797,0.5653104925053534,0.5610278372591007,0.5738758029978587,0.5610278372591007,0.5995717344753748,0.955032119914347,0.5203426124197003,0.6167023554603855,0.5310492505353319,0.5331905781584583,0.46895074946466814,0.5802997858672377,0.955032119914347,0.7259100642398287,0.7751605995717346,0.0021413276231263384,0.08779443254817988,0.16916488222698073,0.20556745182012848,0.18629550321199143,0.6531049250535332,0.8736616702355461,0.014989293361884369,0.9978586723768738,0.8308351177730193,0.9914346895074947,0.8843683083511777,0.062098501070663815,0.9978586723768738,0.9957173447537474,0.9164882226980728,0.017130620985010708,0.10706638115631692,0.07066381156316917,0.06638115631691649,0.9250535331905783,0.019271948608137045,0.0021413276231263384,0.9507494646680943,0.9828693790149894,0.9978586723768738,0.8565310492505354,0.9143468950749465,1.0,0.974304068522484,0.974304068522484,0.563169164882227,0.6980728051391863,0.5695931477516061,0.049250535331905786,0.9635974304068523,0.993576017130621,0.11349036402569594,0.036402569593147756,0.8629550321199144,0.006423982869379015,0.5610278372591007,1.0,0.9122055674518202,0.017130620985010708,0.004282655246252677,0.0021413276231263384,0.006423982869379015,0.004282655246252677,0.07280513918629551,0.5653104925053534,0.7623126338329765,0.004282655246252677,0.31049250535331907,0.004282655246252677
0.5610278372591007,0.5610278372591007,0.5674518201284797,0.5653104925053534,0.5610278372591007,0.5738758029978587,0.5610278372591007,0.7623126338329765,0.955032119914347,0.5203426124197003,0.5203426124197003,0.5310492505353319,0.5331905781584583,0.46895074946466814,0.6445396145610279,0.9400428265524626,0.7259100642398287,0.7751605995717346,0.0021413276231263384,0.08779443254817988,0.16916488222698073,0.20556745182012848,0.18629550321199143,0.6531049250535332,0.8736616702355461,0.014989293361884369,0.9978586723768738,0.8308351177730193,0.9914346895074947,0.8843683083511777,0.062098501070663815,0.9978586723768738,0.9957173447537474,0.9164882226980728,0.017130620985010708,0.10706638115631692,0.07066381156316917,0.06638115631691649,0.9250535331905783,0.019271948608137045,0.0021413276231263384,0.9507494646680943,0.9828693790149894,0.9978586723768738,0.9357601713062099,0.822269807280514,0.9957173447537474,0.9271948608137046,0.8329764453961457,0.563169164882227,0.6980728051391863,0.670235546038544,0.05995717344753748,0.9850107066381157,0.993576017130621,0.0835117773019272,1.0,0.04282655246252677,0.38972162740899363,0.9957173447537474,1.0,0.25695931477516065,0.008565310492505354,0.019271948608137045,0.0021413276231263384,0.006423982869379015,0.004282655246252677,0.07280513918629551,0.5653104925053534,0.7623126338329765,0.004282655246252677,0.09850107066381157,0.35760171306209854
0.5610278372591007,0.5610278372591007,0.5674518201284797,0.5653104925053534,0.5610278372591007,0.5738758029978587,0.5610278372591007,0.9871520342612421,0.9507494646680943,0.5203426124197003,0.5203426124197003,0.5310492505353319,0.5331905781584583,0.46895074946466814,0.5802997858672377,0.955032119914347,0.7259100642398287,0.7751605995717346,0.0021413276231263384,0.08779443254817988,0.16916488222698073,0.20556745182012848,0.18629550321199143,0.6531049250535332,0.8736616702355461,0.014989293361884369,0.9978586723768738,0.8308351177730193,0.9914346895074947,0.8843683083511777,0.062098501070663815,0.9978586723768738,0.9957173447537474,0.9164882226980728,0.017130620985010708,0.10706638115631692,0.07066381156316917,0.06638115631691649,0.9250535331905783,0.019271948608137045,0.0021413276231263384,0.9507494646680943,0.9828693790149894,0.9978586723768738,0.8565310492505354,0.822269807280514,1.0,0.9271948608137046,0.8329764453961457,0.563169164882227,0.6980728051391863,0.5695931477516061,0.049250535331905786,0.9635974304068523,0.993576017130621,0.4068522483940043,1.0,0.29764453961456105,0.38972162740899363,0.974304068522484,1.0,0.9978586723768738,0.017130620985010708,0.004282655246252677,0.0021413276231263384,0.006423982869379015,0.004282655246252677,0.010706638115631693,0.5653104925053534,0.7623126338329765,0.004282655246252677,0.27837259100642403,0.004282655246252677
0.5610278372591007,0.5610278372591007,0.5674518201284797,0.5653104925053534,0.5610278372591007,0.5738758029978587,0.5610278372591007,0.993576017130621,0.9507494646680943,0.5203426124197003,0.5203426124197003,0.5310492505353319,0.5331905781584583,0.46895074946466814,0.6445396145610279,0.955032119914347,0.7259100642398287,0.7751605995717346,0.006423982869379015,0.08779443254817988,0.16916488222698073,0.20556745182012848,0.18629550321199143,0.6531049250535332,0.8736616702355461,0.014989293361884369,0.9978586723768738,0.8308351177730193,0.9914346895074947,0.8843683083511777,0.062098501070663815,0.9978586723768738,0.9957173447537474,0.9164882226980728,0.017130620985010708,0.10706638115631692,0.07066381156316917,0.06638115631691649,0.9250535331905783,0.019271948608137045,0.0021413276231263384,0.9507494646680943,0.9828693790149894,0.9978586723768738,0.8565310492505354,0.822269807280514,0.9957173447537474,0.974304068522484,0.8329764453961457,0.563169164882227,0.6980728051391863,0.670235546038544,0.11349036402569594,0.9635974304068523,0.993576017130621,0.0835117773019272,0.004282655246252677,0.8629550321199144,0.38972162740899363,0.5610278372591007,1.0,0.967880085653105,0.008565310492505354,0.004282655246252677,0.0021413276231263384,0.3447537473233405,0.004282655246252677,0.07280513918629551,0.5653104925053534,0.7623126338329765,0.004282655246252677,0.09207708779443255,0.004282655246252677
0.5610278372591007,0.5610278372591007,0.5674518201284797,0.5653104925053534,0.5610278372591007,0.5738758029978587,0.5610278372591007,0.7623126338329765,1.0,0.9892933618843683,0.5203426124197003,0.5310492505353319,0.5331905781584583,0.46895074946466814,0.5802997858672377,0.955032119914347,0.7259100642398287,0.7751605995717346,0.0021413276231263384,0.08779443254817988,0.16916488222698073,0.20556745182012848,0.18629550321199143,0.6531049250535332,0.8736616702355461,0.014989293361884369,0.9978586723768738,0.8308351177730193,0.9914346895074947,0.8843683083511777,0.062098501070663815,0.9978586723768738,0.9957173447537474,0.9164882226980728,0.017130620985010708,0.10706638115631692,0.07066381156316917,0.06638115631691649,0.9250535331905783,0.019271948608137045,0.0021413276231263384,0.9507494646680943,0.9828693790149894,0.9978586723768738,0.8565310492505354,0.822269807280514,0.9957173447537474,0.974304068522484,0.8329764453961457,0.563169164882227,0.6980728051391863,0.5695931477516061,0.049250535331905786,0.9850107066381157,0.09421841541755889,0.6916488222698073,0.0,0.8629550321199144,0.38972162740899363,0.974304068522484,1.0,0.9978586723768738,0.008565310492505354,0.004282655246252677,0.0021413276231263384,0.062098501070663815,0.004282655246252677,0.010706638115631693,0.5653104925053534,0.7623126338329765,0.004282655246252677,0.09850107066381157,0.004282655246252677
